Order_ID,Order_Number,Order_Date,Customer_ID,Customer_Name,Gender,City,State,Brand,Product_Name,Size,Color,Quantity,MRP,Discount_Percent,Selling_Price,Shipping_Amount,GST_Amount,Total_Amount,Product_Cost,Profit,Payment_Method,Order_Status,Delivery_Date,Sales_Channel
MYN100355,ORD20250355,2026-04-12 00:00:00,CUST14239,Ishita Roy,Women,Hyderabad,Telangana,H&M,Sarees,XS,Red,2,1514,20,1211.2,0,436.03,2858.43,1597.42,824.98,UPI,Delivered,2026-04-19 00:00:00,Mobile Web
MYN100356,ORD20250356,2026-08-07 00:00:00,CUST91395,Dev Bhatt,Beauty,Hyderabad,Telangana,Mast & Harbour,Face Wash,S,Black,3,2651,0,2651,0,1431.54,9384.54,4948.37,3004.63,Net Banking,Delivered,2026-08-10 00:00:00,App
MYN100357,ORD20250357,2025-10-12 00:00:00,CUST74173,Rohit Agarwal,Beauty,Delhi,Delhi,HRX,Perfume,M,Blue,2,4291,40,2574.6,0,926.86,6076.06,4145.91,1003.29,Wallet,Delivered,2025-10-19 00:00:00,Website
MYN100358,ORD20250358,2025-11-24 00:00:00,CUST62949,Rahul Chopra,Men,Nashik,Maharashtra,Anouk,Jeans,XS,Black,4,986,15,838.1,0,603.43,3955.83,2057.09,1295.31,Net Banking,Returned,2025-11-28 00:00:00,Mobile Web
MYN100359,ORD20250359,2025-01-01 00:00:00,CUST84694,Ishita Pillai,Men,Nashik,Maharashtra,DressBerry,Watches,XS,Green,1,677,20,541.6,99,97.49,738.09,423.59,118.01,UPI,Delivered,2025-01-05 00:00:00,Website
MYN100360,ORD20250360,2025-08-12 00:00:00,CUST18802,Mohit Naik,Women,Lucknow,Uttar Pradesh,Nike,Handbags,XXL,Black,4,681,20,544.8,0,392.26,2571.46,1686.16,493.04,Cash on Delivery,Processing,2025-08-16 00:00:00,Mobile Web
MYN100361,ORD20250361,2025-09-04 00:00:00,CUST96988,Mohit Menon,Women,Pune,Maharashtra,Lakme,Heels,S,Grey,3,5753,0,5753,0,3106.62,20365.62,12657.3,4601.7,Net Banking,Shipped,2025-09-08 00:00:00,Website
MYN100362,ORD20250362,2025-04-08 00:00:00,CUST15596,Diya Das,Home,Pune,Maharashtra,Roadster,Bedsheets,Free Size,Yellow,2,5864,10,5277.6,0,1899.94,12455.14,6785.99,3769.21,Wallet,Delivered,2025-04-11 00:00:00,Website
MYN100363,ORD20250363,2025-12-06 00:00:00,CUST24626,Akash Srivastava,Home,Mumbai,Maharashtra,HRX,Cushion Covers,S,Black,4,5775,25,4331.25,0,3118.5,20443.5,12008.25,5316.75,Debit Card,Delivered,2025-12-12 00:00:00,App
MYN100364,ORD20250364,2025-11-21 00:00:00,CUST77087,Abhishek Naik,Men,Bengaluru,Karnataka,DressBerry,Shirts,XS,Green,1,1804,25,1353,0,243.54,1596.54,1107.9,245.1,UPI,Returned,2025-11-27 00:00:00,App
MYN100365,ORD20250365,2026-03-15 00:00:00,CUST45693,Sakshi Reddy,Beauty,Lucknow,Uttar Pradesh,Nike,Perfume,S,Beige,2,2958,20,2366.4,0,851.9,5584.7,3551.58,1181.22,UPI,Delivered,2026-03-21 00:00:00,Mobile Web
MYN100366,ORD20250366,2025-04-15 00:00:00,CUST15583,Isha Agarwal,Women,Pune,Maharashtra,DressBerry,Tops,Free Size,White,1,2005,25,1503.75,0,270.68,1774.43,1118.87,384.88,Credit Card,Cancelled,2025-04-20 00:00:00,App
MYN100367,ORD20250367,2025-07-01 00:00:00,CUST51785,Tanya Khan,Women,Mumbai,Maharashtra,Anouk,Sarees,M,Beige,1,527,25,395.25,49,71.14,515.39,311.03,84.22,Credit Card,Delivered,2025-07-05 00:00:00,Website
MYN100368,ORD20250368,2026-04-19 00:00:00,CUST72894,Priya Mehta,Women,Jaipur,Rajasthan,Anouk,Heels,M,Grey,1,491,30,343.7,99,61.87,504.57,269.11,74.59,Debit Card,Cancelled,2026-04-26 00:00:00,Website
MYN100369,ORD20250369,2025-03-24 00:00:00,CUST51910,Rohan Arora,Women,Kolkata,West Bengal,Anouk,Dresses,XXL,Pink,4,539,5,512.05,0,368.68,2416.88,1164.22,883.98,Debit Card,Delivered,2025-03-31 00:00:00,Website
MYN100370,ORD20250370,2025-09-30 00:00:00,CUST56040,Varun Chopra,Women,Pune,Maharashtra,Adidas,Kurtas,XXL,Blue,2,5961,15,5066.85,0,1824.07,11957.77,6387.94,3745.76,Debit Card,Delivered,2025-10-07 00:00:00,App
MYN100371,ORD20250371,2025-06-28 00:00:00,CUST84219,Mohit Goyal,Men,Mumbai,Maharashtra,HRX,Jeans,S,Black,2,5214,30,3649.8,0,1313.93,8613.53,4168.23,3131.37,Cash on Delivery,Delivered,2025-06-30 00:00:00,Website
MYN100372,ORD20250372,2025-06-11 00:00:00,CUST97245,Nikhil Dubey,Women,Lucknow,Uttar Pradesh,Nike,Kurtas,M,White,1,833,50,416.5,79,74.97,570.47,285.72,130.78,Credit Card,Returned,2025-06-18 00:00:00,Website
MYN100373,ORD20250373,2026-05-16 00:00:00,CUST67233,Sakshi Jain,Women,Hyderabad,Telangana,Levis,Handbags,XL,Black,4,5568,25,4176,0,3006.72,19710.72,12179.02,4524.98,Credit Card,Delivered,2026-05-19 00:00:00,App
MYN100374,ORD20250374,2025-03-10 00:00:00,CUST89737,Kavya Menon,Home,Jaipur,Rajasthan,H&M,Bath Towels,Free Size,Pink,4,846,5,803.7,0,578.66,3793.46,1868.67,1346.13,Wallet,Delivered,2025-03-16 00:00:00,App
MYN100375,ORD20250375,2025-10-14 00:00:00,CUST59768,Tanya Chatterjee,Women,Pune,Maharashtra,WROGN,Dresses,XL,Red,3,3027,40,1816.2,0,980.75,6429.35,4211.79,1236.81,Wallet,Returned,2025-10-17 00:00:00,Mobile Web
MYN100376,ORD20250376,2025-07-10 00:00:00,CUST26075,Sneha Chopra,Women,Delhi,Delhi,HRX,Sarees,XS,Black,1,5311,15,4514.35,0,812.58,5326.93,3002.13,1512.22,Wallet,Delivered,2025-07-13 00:00:00,Mobile Web
MYN100377,ORD20250377,2026-05-27 00:00:00,CUST77657,Rohan Bansal,Beauty,Delhi,Delhi,Fastrack,Perfume,XL,Green,3,2359,15,2005.15,0,1082.78,7098.23,3978.25,2037.2,Wallet,Delivered,2026-05-30 00:00:00,App
MYN100378,ORD20250378,2025-11-14 00:00:00,CUST39968,Karan Shah,Men,Mumbai,Maharashtra,Puma,Watches,S,Grey,2,5122,40,3073.2,0,1106.35,7252.75,4039.8,2106.6,Credit Card,Delivered,2025-11-16 00:00:00,Mobile Web
MYN100379,ORD20250379,2025-04-11 00:00:00,CUST61272,Rahul Mishra,Men,Kolkata,West Bengal,WROGN,Shirts,XL,Red,2,884,20,707.2,0,254.59,1668.99,1056.27,358.13,Credit Card,Delivered,2025-04-17 00:00:00,Mobile Web
MYN100380,ORD20250380,2025-09-04 00:00:00,CUST90409,Sahil Verma,Kids,Lucknow,Uttar Pradesh,Fastrack,Kids Jeans,S,Black,3,3575,10,3217.5,0,1737.45,11389.95,5873.32,3779.18,Credit Card,Delivered,2025-09-08 00:00:00,App
MYN100381,ORD20250381,2025-02-18 00:00:00,CUST97347,Nikhil Chopra,Men,Nashik,Maharashtra,Adidas,T-Shirts,XL,Pink,4,4667,10,4200.3,0,3024.22,19825.42,12923.28,3877.92,Wallet,Delivered,2025-02-21 00:00:00,Website
MYN100382,ORD20250382,2026-05-02 00:00:00,CUST47011,Sakshi Mishra,Women,Mumbai,Maharashtra,Anouk,Handbags,XS,Beige,2,5536,25,4152,0,1494.72,9798.72,5875.28,2428.72,UPI,Shipped,2026-05-07 00:00:00,Website
MYN100383,ORD20250383,2026-02-02 00:00:00,CUST35739,Aditya Menon,Men,Nashik,Maharashtra,Fastrack,Trousers,L,Black,2,5854,20,4683.2,0,1685.95,11052.35,7572.05,1794.35,Net Banking,Delivered,2026-02-07 00:00:00,Website
MYN100384,ORD20250384,2025-03-20 00:00:00,CUST91149,Vikram Shah,Men,Jaipur,Rajasthan,Levis,Shirts,L,Red,2,5390,0,5390,0,1940.4,12720.4,8773.48,2006.52,Debit Card,Shipped,2025-03-26 00:00:00,Website
MYN100385,ORD20250385,2026-07-10 00:00:00,CUST11996,Naina Tiwari,Women,Pune,Maharashtra,Puma,Tops,XXL,White,4,1834,50,917,0,660.24,4328.24,2323.83,1344.17,Cash on Delivery,Delivered,2026-07-16 00:00:00,Mobile Web
MYN100386,ORD20250386,2025-06-04 00:00:00,CUST27199,Varun Jain,Women,Kolkata,West Bengal,Mast & Harbour,Handbags,M,Green,3,5489,20,4391.2,0,2371.25,15544.85,8454.83,4718.77,Debit Card,Delivered,2025-06-10 00:00:00,Mobile Web
MYN100387,ORD20250387,2026-06-13 00:00:00,CUST76708,Ishita Reddy,Women,Chennai,Tamil Nadu,HERE&NOW,Sarees,M,Pink,3,2015,20,1612,0,870.48,5706.48,2843.32,1992.68,Credit Card,Delivered,2026-06-16 00:00:00,App
MYN100388,ORD20250388,2025-06-18 00:00:00,CUST53965,Ananya Chatterjee,Women,Jaipur,Rajasthan,WROGN,Heels,XS,Beige,3,4022,10,3619.8,0,1954.69,12814.09,6731.79,4127.61,Cash on Delivery,Processing,2025-06-21 00:00:00,Website
MYN100389,ORD20250389,2025-03-22 00:00:00,CUST39063,Meera Jain,Men,Hyderabad,Telangana,HERE&NOW,Shirts,M,Yellow,3,3502,20,2801.6,0,1512.86,9917.66,6716.3,1688.5,Cash on Delivery,Shipped,2025-03-25 00:00:00,App
MYN100390,ORD20250390,2025-01-08 00:00:00,CUST20492,Tanvi Joshi,Women,Indore,Madhya Pradesh,H&M,Sarees,S,Green,1,3679,25,2759.25,0,496.66,3255.91,2117.44,641.81,Wallet,Delivered,2025-01-13 00:00:00,App
MYN100391,ORD20250391,2025-09-03 00:00:00,CUST94523,Ishita Patel,Men,Delhi,Delhi,WROGN,Watches,Free Size,Pink,2,4529,10,4076.1,0,1467.4,9619.6,6106.21,2045.99,UPI,Delivered,2025-09-09 00:00:00,Mobile Web
MYN100392,ORD20250392,2026-03-19 00:00:00,CUST96840,Yash Arora,Kids,Jaipur,Rajasthan,Mast & Harbour,Kids Jeans,L,Yellow,1,5666,5,5382.7,0,968.89,6351.59,3304.36,2078.34,Cash on Delivery,Delivered,2026-03-22 00:00:00,Website
MYN100393,ORD20250393,2025-12-09 00:00:00,CUST18646,Riya Nair,Men,Lucknow,Uttar Pradesh,Nike,Shirts,XS,Green,4,3137,0,3137,0,2258.64,14806.64,8341.13,4206.87,Credit Card,Processing,2025-12-15 00:00:00,Website
MYN100394,ORD20250394,2025-03-29 00:00:00,CUST26692,Sakshi Chopra,Men,Delhi,Delhi,HRX,Sports Shoes,Free Size,Red,1,4173,30,2921.1,0,525.8,3446.9,2056.88,864.22,UPI,Cancelled,2025-04-04 00:00:00,Mobile Web
MYN100395,ORD20250395,2025-07-29 00:00:00,CUST84681,Kriti Pandey,Beauty,Mumbai,Maharashtra,DressBerry,Perfume,M,Pink,1,1241,10,1116.9,0,201.04,1317.94,700.3,416.6,UPI,Delivered,2025-08-04 00:00:00,Website
MYN100396,ORD20250396,2025-09-16 00:00:00,CUST57801,Rohan Bose,Men,Bengaluru,Karnataka,Nike,Shirts,Free Size,White,1,3780,20,3024,0,544.32,3568.32,1922.34,1101.66,Debit Card,Delivered,2025-09-19 00:00:00,Website
MYN100397,ORD20250397,2025-01-16 00:00:00,CUST69935,Yash Sharma,Women,Pune,Maharashtra,Levis,Heels,XL,Green,2,5391,15,4582.35,0,1649.65,10814.35,6465.05,2699.65,Debit Card,Processing,2025-01-23 00:00:00,Website
MYN100398,ORD20250398,2026-02-20 00:00:00,CUST58867,Mansi Jain,Kids,Pune,Maharashtra,HERE&NOW,Kids T-Shirts,XXL,Black,3,953,10,857.7,0,463.16,3036.26,1880.51,692.59,Cash on Delivery,Delivered,2026-02-24 00:00:00,Mobile Web
MYN100399,ORD20250399,2025-08-07 00:00:00,CUST66463,Kriti Iyer,Kids,Chennai,Tamil Nadu,HERE&NOW,Kids T-Shirts,Free Size,Green,1,1543,15,1311.55,0,236.08,1547.63,773.75,537.8,Credit Card,Delivered,2025-08-13 00:00:00,App
MYN100400,ORD20250400,2025-10-11 00:00:00,CUST10877,Yash Shetty,Men,Mumbai,Maharashtra,HERE&NOW,Shirts,XL,Beige,1,2054,20,1643.2,0,295.78,1938.98,1308.93,334.27,Credit Card,Delivered,2025-10-15 00:00:00,App
MYN100401,ORD20250401,2025-07-19 00:00:00,CUST56762,Rohit Pillai,Kids,Jaipur,Rajasthan,H&M,Kids Dresses,Free Size,Pink,1,720,10,648,79,116.64,843.64,479.01,168.99,Net Banking,Returned,2025-07-25 00:00:00,App
MYN100402,ORD20250402,2025-10-08 00:00:00,CUST52292,Muskan Pandey,Women,Indore,Madhya Pradesh,Adidas,Dresses,M,Blue,2,1312,50,656,0,236.16,1548.16,738.25,573.75,Wallet,Delivered,2025-10-13 00:00:00,Mobile Web
MYN100403,ORD20250403,2026-08-11 00:00:00,CUST29177,Aarav Bhatia,Kids,Delhi,Delhi,Nike,Kids Dresses,Free Size,Black,4,4823,10,4340.7,0,3125.3,20488.1,10619.95,6742.85,Debit Card,Delivered,2026-08-16 00:00:00,Mobile Web
MYN100404,ORD20250404,2026-03-09 00:00:00,CUST28646,Kriti Shah,Beauty,Chennai,Tamil Nadu,Anouk,Perfume,XS,Grey,3,4955,15,4211.75,0,2274.34,14909.59,8379.96,4255.29,Wallet,Delivered,2026-03-13 00:00:00,Mobile Web
MYN100405,ORD20250405,2026-01-02 00:00:00,CUST50387,Naina Mehta,Women,Pune,Maharashtra,H&M,Dresses,M,Pink,4,4321,40,2592.6,0,1866.67,12237.07,6710.94,3659.46,UPI,Cancelled,2026-01-08 00:00:00,Website
MYN100406,ORD20250406,2025-02-13 00:00:00,CUST54980,Naina Singh,Beauty,Indore,Madhya Pradesh,WROGN,Perfume,Free Size,Beige,4,886,20,708.8,0,510.34,3345.54,2115.79,719.41,Cash on Delivery,Cancelled,2025-02-16 00:00:00,App
MYN100407,ORD20250407,2025-03-03 00:00:00,CUST90691,Manav Dubey,Women,Bengaluru,Karnataka,HRX,Kurtas,XL,Beige,1,4727,20,3781.6,0,680.69,4462.29,2276.61,1504.99,UPI,Delivered,2025-03-08 00:00:00,App
MYN100408,ORD20250408,2025-08-19 00:00:00,CUST89369,Naina Malhotra,Women,Bengaluru,Karnataka,HRX,Sarees,M,Blue,2,4449,50,2224.5,0,800.82,5249.82,2842.43,1606.57,Net Banking,Delivered,2025-08-25 00:00:00,App
MYN100409,ORD20250409,2025-02-27 00:00:00,CUST53827,Mohit More,Kids,Bengaluru,Karnataka,Lakme,Kids Shoes,XXL,Blue,1,5448,0,5448,0,980.64,6428.64,3065.62,2382.38,Cash on Delivery,Delivered,2025-03-01 00:00:00,Website
MYN100410,ORD20250410,2025-09-23 00:00:00,CUST23382,Rohit Naik,Men,Mumbai,Maharashtra,Puma,Watches,M,Green,1,744,15,632.4,99,113.83,845.23,429.26,203.14,Cash on Delivery,Cancelled,2025-09-30 00:00:00,Mobile Web
MYN100411,ORD20250411,2026-06-14 00:00:00,CUST38690,Priya More,Men,Delhi,Delhi,WROGN,Watches,XS,Blue,1,5310,20,4248,0,764.64,5012.64,3436.19,811.81,Credit Card,Returned,2026-06-21 00:00:00,App
MYN100412,ORD20250412,2025-07-03 00:00:00,CUST91494,Arjun Bhatia,Women,Hyderabad,Telangana,Nike,Dresses,XS,White,4,4375,10,3937.5,0,2835,18585,9153.08,6596.92,Debit Card,Delivered,2025-07-10 00:00:00,Mobile Web
MYN100413,ORD20250413,2026-07-29 00:00:00,CUST36128,Ananya Tripathi,Kids,Jaipur,Rajasthan,Fastrack,Kids Dresses,Free Size,White,1,613,20,490.4,79,88.27,657.67,303.83,186.57,Net Banking,Shipped,2026-08-05 00:00:00,Website
MYN100414,ORD20250414,2025-07-23 00:00:00,CUST61012,Riya Tiwari,Women,Delhi,Delhi,WROGN,Kurtas,S,Yellow,1,4823,0,4823,0,868.14,5691.14,3763.85,1059.15,Debit Card,Shipped,2025-07-28 00:00:00,Website
MYN100415,ORD20250415,2025-09-28 00:00:00,CUST44812,Ananya Yadav,Women,Chennai,Tamil Nadu,Mast & Harbour,Dresses,XXL,Blue,4,507,30,354.9,0,255.53,1675.13,946.29,473.31,Net Banking,Delivered,2025-10-03 00:00:00,App
MYN100416,ORD20250416,2025-05-26 00:00:00,CUST81387,Sneha Tiwari,Men,Jaipur,Rajasthan,Roadster,Sports Shoes,M,Beige,4,1369,5,1300.55,0,936.4,6138.6,3771.8,1430.4,UPI,Delivered,2025-06-02 00:00:00,App
MYN100417,ORD20250417,2026-01-28 00:00:00,CUST17367,Arjun Iyer,Men,Pune,Maharashtra,Fastrack,Watches,M,White,2,5326,0,5326,0,1917.36,12569.36,6613.52,4038.48,Net Banking,Processing,2026-02-01 00:00:00,Website
MYN100418,ORD20250418,2025-05-30 00:00:00,CUST46931,Karan Tripathi,Women,Delhi,Delhi,WROGN,Tops,XS,Black,4,5354,15,4550.9,0,3276.65,21480.25,10801.49,7402.11,UPI,Delivered,2025-06-04 00:00:00,Mobile Web
MYN100419,ORD20250419,2026-03-26 00:00:00,CUST23419,Sakshi Verma,Women,Pune,Maharashtra,Levis,Handbags,XS,Red,4,3156,15,2682.6,0,1931.47,12661.87,7391.12,3339.28,Wallet,Delivered,2026-03-29 00:00:00,App
MYN100420,ORD20250420,2025-02-14 00:00:00,CUST18609,Mohit Mishra,Kids,Chennai,Tamil Nadu,H&M,Kids Jeans,S,Green,2,2321,25,1740.75,0,626.67,4108.17,2377.39,1104.11,Credit Card,Delivered,2025-02-17 00:00:00,Mobile Web
MYN100421,ORD20250421,2026-06-03 00:00:00,CUST21267,Muskan Mehta,Home,Nashik,Maharashtra,Adidas,Cushion Covers,Free Size,Grey,1,5997,0,5997,0,1079.46,7076.46,3861.54,2135.46,UPI,Delivered,2026-06-09 00:00:00,Website
MYN100422,ORD20250422,2025-06-01 00:00:00,CUST99080,Mohit Shah,Beauty,Lucknow,Uttar Pradesh,Nike,Perfume,XXL,Blue,4,5111,15,4344.35,0,3127.93,20505.33,13621.82,3755.58,Cash on Delivery,Delivered,2025-06-05 00:00:00,App
MYN100423,ORD20250423,2026-08-12 00:00:00,CUST87994,Akash Kulkarni,Beauty,Lucknow,Uttar Pradesh,Lakme,Moisturizer,XXL,Beige,3,5838,15,4962.3,0,2679.64,17566.54,10742.69,4144.21,Debit Card,Delivered,2026-08-17 00:00:00,Mobile Web
MYN100424,ORD20250424,2026-05-08 00:00:00,CUST80601,Tanvi Dubey,Beauty,Bengaluru,Karnataka,Puma,Moisturizer,XS,Grey,1,3985,50,1992.5,0,358.65,2351.15,1152.05,840.45,Wallet,Delivered,2026-05-13 00:00:00,App
MYN100425,ORD20250425,2025-04-26 00:00:00,CUST61742,Riya Pandey,Men,Lucknow,Uttar Pradesh,Adidas,Sports Shoes,XL,White,4,2216,30,1551.2,0,1116.86,7321.66,4328.83,1875.97,Wallet,Delivered,2025-04-29 00:00:00,App
MYN100426,ORD20250426,2025-04-01 00:00:00,CUST29073,Mansi Agarwal,Men,Pune,Maharashtra,Nike,Trousers,L,Yellow,1,3057,10,2751.3,0,495.23,3246.53,2157.79,593.51,Cash on Delivery,Processing,2025-04-08 00:00:00,App
MYN100427,ORD20250427,2025-06-15 00:00:00,CUST83181,Sahil Reddy,Beauty,Delhi,Delhi,Roadster,Shampoo,Free Size,White,3,5707,15,4850.95,0,2619.51,17172.36,8993.48,5559.37,UPI,Delivered,2025-06-22 00:00:00,Website
MYN100428,ORD20250428,2026-01-10 00:00:00,CUST94627,Abhishek Reddy,Women,Pune,Maharashtra,Levis,Sarees,XL,Beige,4,2696,25,2022,0,1455.84,9543.84,4681.43,3406.57,Credit Card,Cancelled,2026-01-15 00:00:00,Mobile Web
MYN100429,ORD20250429,2026-07-14 00:00:00,CUST67692,Ananya Shah,Men,Chennai,Tamil Nadu,HERE&NOW,Watches,XL,Blue,3,1286,20,1028.8,0,555.55,3641.95,2075.79,1010.61,Cash on Delivery,Processing,2026-07-18 00:00:00,Website
MYN100430,ORD20250430,2026-07-05 00:00:00,CUST58291,Harsh Mishra,Men,Lucknow,Uttar Pradesh,DressBerry,Sports Shoes,M,Black,3,2192,25,1644,0,887.76,5819.76,3009.57,1922.43,Debit Card,Returned,2026-07-12 00:00:00,Mobile Web
MYN100431,ORD20250431,2025-05-06 00:00:00,CUST84308,Muskan Kapoor,Kids,Ahmedabad,Gujarat,Roadster,Kids Shoes,S,White,3,894,0,894,0,482.76,3164.76,1545.35,1136.65,Cash on Delivery,Shipped,2025-05-11 00:00:00,Website
MYN100432,ORD20250432,2026-01-22 00:00:00,CUST81356,Nikhil Sinha,Home,Indore,Madhya Pradesh,HRX,Cushion Covers,XL,Pink,3,800,40,480,0,259.2,1699.2,1170.13,269.87,Cash on Delivery,Shipped,2026-01-25 00:00:00,Website
MYN100433,ORD20250433,2026-06-09 00:00:00,CUST92357,Yash More,Women,Lucknow,Uttar Pradesh,Fastrack,Heels,S,Pink,3,1579,0,1579,0,852.66,5589.66,3717.68,1019.32,Wallet,Delivered,2026-06-13 00:00:00,App
MYN100434,ORD20250434,2026-03-24 00:00:00,CUST54333,Yash Tiwari,Beauty,Chennai,Tamil Nadu,HERE&NOW,Face Wash,XS,Yellow,3,784,5,744.8,0,402.19,2636.59,1609.62,624.78,Wallet,Delivered,2026-03-29 00:00:00,Website
MYN100435,ORD20250435,2025-04-03 00:00:00,CUST80309,Rohan Oberoi,Kids,Delhi,Delhi,Allen Solly,Kids Dresses,XS,Yellow,3,3232,15,2747.2,0,1483.49,9725.09,5840.87,2400.73,UPI,Delivered,2025-04-10 00:00:00,App
MYN100436,ORD20250436,2025-08-09 00:00:00,CUST22963,Neha Singh,Women,Nashik,Maharashtra,Adidas,Handbags,M,White,4,2139,20,1711.2,0,1232.06,8076.86,5087.18,1757.62,UPI,Cancelled,2025-08-15 00:00:00,App
MYN100437,ORD20250437,2025-01-06 00:00:00,CUST43332,Rohan Pillai,Beauty,Jaipur,Rajasthan,WROGN,Face Wash,S,White,2,3796,10,3416.4,0,1229.9,8062.7,4364.21,2468.59,Credit Card,Delivered,2025-01-12 00:00:00,Website
MYN100438,ORD20250438,2026-04-23 00:00:00,CUST14141,Sakshi Malhotra,Kids,Delhi,Delhi,Puma,Kids Shoes,M,Grey,1,4331,15,3681.35,0,662.64,4343.99,2057.56,1623.79,Wallet,Delivered,2026-04-25 00:00:00,App
MYN100439,ORD20250439,2025-01-16 00:00:00,CUST76830,Kavya Verma,Home,Jaipur,Rajasthan,Puma,Bedsheets,S,Black,4,3917,50,1958.5,0,1410.12,9244.12,6237.29,1596.71,Credit Card,Shipped,2025-01-20 00:00:00,Mobile Web
MYN100440,ORD20250440,2025-06-27 00:00:00,CUST95707,Karan Singh,Home,Jaipur,Rajasthan,Mast & Harbour,Bedsheets,XS,Black,3,1397,10,1257.3,0,678.94,4450.84,2997.37,774.53,Net Banking,Delivered,2025-07-01 00:00:00,Mobile Web
MYN100441,ORD20250441,2026-07-01 00:00:00,CUST44808,Kavya Joshi,Men,Pune,Maharashtra,DressBerry,Trousers,XS,Blue,1,974,10,876.6,0,157.79,1034.39,593.15,283.45,UPI,Delivered,2026-07-08 00:00:00,App
MYN100442,ORD20250442,2025-03-09 00:00:00,CUST83169,Karan Sinha,Men,Lucknow,Uttar Pradesh,Puma,Watches,XS,White,1,1431,10,1287.9,0,231.82,1519.72,897.85,390.05,Wallet,Delivered,2025-03-14 00:00:00,Website
MYN100443,ORD20250443,2025-12-02 00:00:00,CUST49390,Akash Chatterjee,Kids,Chennai,Tamil Nadu,Levis,Kids Jeans,XL,White,2,1881,10,1692.9,0,609.44,3995.24,2019.61,1366.19,Cash on Delivery,Delivered,2025-12-07 00:00:00,Website
MYN100444,ORD20250444,2025-10-24 00:00:00,CUST99743,Tanya Desai,Women,Jaipur,Rajasthan,Mast & Harbour,Kurtas,L,Beige,3,3217,5,3056.15,0,1650.32,10818.77,7019.46,2148.99,Wallet,Cancelled,2025-10-28 00:00:00,Mobile Web
MYN100445,ORD20250445,2025-12-28 00:00:00,CUST79603,Isha Srivastava,Men,Jaipur,Rajasthan,Roadster,Sports Shoes,S,Yellow,3,1428,15,1213.8,0,655.45,4296.85,2174.61,1466.79,Wallet,Shipped,2025-12-30 00:00:00,App
MYN100446,ORD20250446,2025-03-23 00:00:00,CUST33723,Shreya Menon,Men,Ahmedabad,Gujarat,Lakme,Shirts,M,Blue,3,5026,25,3769.5,0,2035.53,13344.03,7365.64,3942.86,Debit Card,Delivered,2025-03-26 00:00:00,Website
MYN100447,ORD20250447,2026-04-06 00:00:00,CUST60227,Naina Sharma,Women,Jaipur,Rajasthan,Maybelline,Heels,L,White,1,1854,30,1297.8,0,233.6,1531.4,996.04,301.76,Cash on Delivery,Delivered,2026-04-11 00:00:00,App
MYN100448,ORD20250448,2025-07-23 00:00:00,CUST94664,Arjun Bhatia,Men,Jaipur,Rajasthan,Nike,Sports Shoes,S,White,3,1354,25,1015.5,0,548.37,3594.87,1757.96,1288.54,Wallet,Processing,2025-07-29 00:00:00,Mobile Web
MYN100449,ORD20250449,2026-03-21 00:00:00,CUST82255,Aditi Agarwal,Women,Chennai,Tamil Nadu,Mast & Harbour,Kurtas,S,Green,3,5718,5,5432.1,0,2933.33,19229.63,10201.47,6094.83,Credit Card,Delivered,2026-03-28 00:00:00,Website
MYN100450,ORD20250450,2026-03-30 00:00:00,CUST47260,Akash Tripathi,Kids,Lucknow,Uttar Pradesh,Puma,Kids Jeans,S,Yellow,1,3753,15,3190.05,0,574.21,3764.26,2185.21,1004.84,Wallet,Delivered,2026-04-06 00:00:00,App
MYN100451,ORD20250451,2025-12-20 00:00:00,CUST12147,Aditi Sinha,Women,Mumbai,Maharashtra,Adidas,Tops,L,Pink,4,3156,30,2209.2,0,1590.62,10427.42,6302.07,2534.73,Net Banking,Delivered,2025-12-23 00:00:00,Mobile Web
MYN100452,ORD20250452,2025-10-03 00:00:00,CUST16862,Akash Naik,Women,Indore,Madhya Pradesh,Fastrack,Dresses,M,Beige,1,840,20,672,79,120.96,871.96,543.74,128.26,Debit Card,Shipped,2025-10-05 00:00:00,Website
MYN100453,ORD20250453,2025-08-17 00:00:00,CUST84255,Arjun Tripathi,Women,Pune,Maharashtra,Allen Solly,Dresses,Free Size,Grey,1,2759,15,2345.15,0,422.13,2767.28,1381.97,963.18,Net Banking,Delivered,2025-08-21 00:00:00,Website
MYN100454,ORD20250454,2025-01-18 00:00:00,CUST75305,Sneha Pawar,Women,Jaipur,Rajasthan,Roadster,Handbags,XS,Black,1,4527,10,4074.3,0,733.37,4807.67,2272.95,1801.35,UPI,Delivered,2025-01-21 00:00:00,Website
MYN100455,ORD20250455,2025-03-13 00:00:00,CUST44550,Akash Bhatt,Women,Pune,Maharashtra,Lakme,Heels,XXL,Pink,2,976,0,976,0,351.36,2303.36,1382.57,569.43,Wallet,Delivered,2025-03-18 00:00:00,Website
MYN100456,ORD20250456,2025-08-21 00:00:00,CUST59402,Kavya Rathore,Women,Hyderabad,Telangana,Mast & Harbour,Tops,Free Size,Red,3,5981,5,5681.95,0,3068.25,20114.1,10062.98,6982.87,Credit Card,Processing,2025-08-24 00:00:00,App
MYN100457,ORD20250457,2026-03-19 00:00:00,CUST68047,Isha Shetty,Home,Pune,Maharashtra,Adidas,Wall Decor,M,Blue,3,5197,20,4157.6,0,2245.1,14717.9,6955.1,5517.7,Credit Card,Delivered,2026-03-26 00:00:00,Mobile Web
